0,1,2,3,4,5,6,7,8,9,10
0.36787944117144233,0.5272924240430485,0.697676326071031,0.8521437889662115,0.9607894391523232,1.0,0.9607894391523232,0.8521437889662112,0.697676326071031,0.5272924240430485,0.36787944117144233
0.5272924240430485,0.6060261810691886,0.6995759719388888,0.797072943841784,0.8708233738514213,0.8974466311855753,0.8708233738514213,0.7970729438417837,0.6995759719388888,0.6060261810691886,0.5272924240430485
0.697676326071031,0.6995759719388888,0.7372927758852713,0.7898260813103968,0.8324578997554294,0.8481409330972085,0.8324578997554293,0.7898260813103968,0.7372927758852713,0.6995759719388888,0.697676326071031
0.8521437889662115,0.797072943841784,0.7898260813103968,0.8053137268514476,0.8230387681466862,0.8302034528737154,0.8230387681466862,0.8053137268514476,0.7898260813103969,0.7970729438417838,0.8521437889662115
0.9607894391523232,0.8708233738514213,0.8324578997554294,0.8230387681466862,0.8247980345947106,0.8265983687027624,0.8247980345947106,0.8230387681466862,0.8324578997554295,0.8708233738514214,0.9607894391523232
1.0,0.8974466311855753,0.8481409330972085,0.8302034528737154,0.8265983687027624,0.8265974334323964,0.8265983687027623,0.8302034528737156,0.8481409330972086,0.8974466311855754,1.0
0.9607894391523232,0.8708233738514213,0.8324578997554293,0.8230387681466862,0.8247980345947106,0.8265983687027623,0.8247980345947106,0.8230387681466862,0.8324578997554294,0.8708233738514214,0.9607894391523232
0.8521437889662112,0.7970729438417837,0.7898260813103968,0.8053137268514476,0.8230387681466862,0.8302034528737156,0.8230387681466862,0.8053137268514476,0.7898260813103968,0.7970729438417837,0.8521437889662112
0.697676326071031,0.6995759719388888,0.7372927758852713,0.7898260813103969,0.8324578997554295,0.8481409330972086,0.8324578997554294,0.7898260813103968,0.7372927758852712,0.6995759719388888,0.697676326071031
0.5272924240430485,0.6060261810691886,0.6995759719388888,0.7970729438417838,0.8708233738514214,0.8974466311855754,0.8708233738514214,0.7970729438417837,0.6995759719388888,0.6060261810691886,0.5272924240430485
0.36787944117144233,0.5272924240430485,0.697676326071031,0.8521437889662115,0.9607894391523232,1.0,0.9607894391523232,0.8521437889662112,0.697676326071031,0.5272924240430485,0.36787944117144233
